Date,Open,High,Low,Close,Adj Close,Volume
2022-10-24,110.887283,111.047348,107.652229,107.931328,107.931328,206923841
2022-10-25,107.931015,113.906647,107.866196,112.795784,112.795784,215642849
2022-10-26,112.773804,116.099030,112.302109,114.589546,114.589546,397995808
2022-10-27,114.590523,116.721886,112.159264,112.555153,112.555153,443888620
2022-10-28,112.554741,116.009354,111.340111,115.577812,115.577812,487781698
2022-10-29,115.565643,120.253914,115.508110,118.458168,118.458168,533574676
2022-10-30,118.457985,119.952187,114.976395,116.289879,116.289879,471100285
2022-10-31,116.270515,117.612579,113.869843,115.109947,115.109947,444780235
2022-11-01,115.111443,116.370544,114.204475,115.005020,115.005020,456423614
2022-11-02,115.000465,121.175438,112.508400,113.506332,113.506332,648808851
2022-11-03,113.521950,119.702393,113.417763,115.757629,115.757629,548999513
2022-11-04,115.731277,124.084015,115.335182,123.983353,123.983353,657069486
2022-11-05,124.031082,125.387909,122.963425,123.742043,123.742043,430694834
2022-11-06,123.747147,123.998329,116.663208,116.683861,116.683861,342636984
2022-11-07,116.690010,119.266846,115.677460,117.713440,117.713440,340585029
2022-11-08,117.705238,118.599060,98.842384,103.181023,103.181023,735395027
2022-11-09,103.179245,103.763680,88.286385,89.351791,89.351791,677592889
2022-11-10,89.369110,105.605537,88.536499,102.827660,102.827660,451189311
2022-11-11,102.819229,106.031075,100.104210,102.731155,102.731155,291046683
2022-11-12,102.748688,102.869942,98.551872,102.318283,102.318283,197959492
2022-11-13,102.318146,103.223854,98.831062,99.646507,99.646507,209882318
2022-11-14,99.624443,104.376518,97.202499,103.641678,103.641678,275594444
2022-11-15,103.637512,105.893135,102.713745,103.859001,103.859001,205752751
2022-11-16,103.838936,109.088020,103.151390,104.477371,104.477371,239230175
2022-11-17,104.471832,105.080185,101.848083,103.759270,103.759270,206654312
2022-11-18,103.758980,105.457153,103.742439,104.720985,104.720985,173437211
2022-11-19,104.720367,105.967934,104.207481,104.819794,104.819794,168724308
2022-11-20,104.829834,107.285294,103.564880,104.890907,104.890907,248473934
2022-11-21,104.897545,106.986496,101.276985,103.249161,103.249161,315062965
2022-11-22,103.230873,109.032555,103.203224,108.964523,108.964523,277512212
2022-11-23,108.974434,118.601112,108.644485,114.891685,114.891685,364874328
2022-11-24,114.897156,118.038139,113.340309,115.918991,115.918991,289855568
2022-11-25,115.907028,116.017830,113.314987,113.823303,113.823303,206165000
2022-11-26,113.814308,115.538002,111.863701,112.441277,112.441277,192168490
2022-11-27,112.442757,113.379951,111.155418,111.241226,111.241226,154665479
2022-11-28,111.225723,111.901840,106.731216,110.080902,110.080902,194956339
2022-11-29,110.076294,112.786774,109.590912,111.111900,111.111900,175021732
2022-11-30,111.122398,114.202934,110.867989,113.390724,113.390724,188335842
2022-12-01,113.390457,113.599937,110.078781,110.307671,110.307671,170949348
2022-12-02,110.311172,112.011124,108.924179,111.934479,111.934479,153274799
2022-12-03,111.952660,111.988548,109.822189,109.891747,109.891747,127942793
2022-12-04,109.879631,111.708015,109.816704,111.154823,111.154823,145041966
2022-12-05,111.151619,116.640495,110.120293,110.397209,110.397209,203082882
2022-12-06,110.400902,112.038353,110.400902,112.029930,112.029930,159142305
2022-12-07,112.020805,112.525192,108.264648,109.199883,109.199883,156533462
2022-12-08,109.203049,112.171265,108.692024,111.847878,111.847878,148391126
2022-12-09,111.841789,112.143929,109.245399,109.748016,109.748016,131120607
2022-12-10,109.759483,110.437233,109.052391,109.072510,109.072510,96665780
2022-12-11,109.087830,109.901031,106.264587,106.339752,106.339752,239688863
2022-12-12,106.331398,106.693810,104.064529,106.245682,106.245682,136423089
2022-12-13,106.262695,110.936646,104.258499,110.039352,110.039352,202881888
2022-12-14,110.035103,110.901466,108.265312,109.108498,109.108498,144048921
2022-12-15,109.087715,109.818871,107.021339,107.252739,107.252739,135525935
2022-12-16,107.254570,107.768158,99.825249,100.194496,100.194496,164515036
2022-12-17,100.185165,103.147408,99.314857,103.089447,103.089447,141948275
2022-12-18,103.090652,103.253647,101.794487,102.101646,102.101646,82518306
2022-12-19,102.096031,102.849083,98.559998,98.559998,98.559998,134472213
2022-12-20,98.567757,102.259018,98.560928,101.792229,101.792229,124604132
2022-12-21,101.779037,102.178398,100.096107,100.340439,100.340439,102295161
2022-12-22,100.348633,101.361633,99.586548,101.359688,101.359688,101874609
2022-12-23,101.362350,102.570778,101.285881,101.949196,101.949196,95474710
2022-12-24,101.953743,102.638863,101.731064,101.806419,101.806419,68743900
2022-12-25,101.808769,102.005859,99.953728,101.351715,101.351715,89486065
2022-12-26,101.354477,103.424637,100.999405,103.384392,103.384392,94382578
2022-12-27,103.382568,103.590500,101.520760,101.691376,101.691376,99717575
2022-12-28,101.702866,102.427444,98.959030,99.176765,99.176765,121739372
2022-12-29,99.168228,100.160416,97.710190,98.400665,98.400665,117365942
2022-12-30,98.406990,98.450287,95.729805,96.646339,96.646339,147217395
2022-12-31,96.649406,98.288910,96.527817,97.072144,97.072144,99844577
2023-01-01,97.074486,97.477776,96.472054,96.955070,96.955070,77861035
2023-01-02,96.952942,100.174614,95.872780,99.310051,99.310051,114241757
2023-01-03,99.301437,100.327415,98.948090,99.649353,99.649353,110701275
2023-01-04,99.648148,102.294632,99.584465,101.482735,101.482735,147986336
2023-01-05,101.487122,103.261269,100.993004,101.084549,101.084549,139283849
2023-01-06,101.084061,101.764961,98.445663,101.626511,101.626511,147863090
2023-01-07,101.624496,102.092773,101.412415,101.518295,101.518295,106519970
2023-01-08,101.508499,103.423676,101.067688,103.423676,103.423676,115698170
2023-01-09,103.442383,107.608208,103.442383,107.110870,107.110870,196600228
2023-01-10,107.096153,108.613739,106.029800,107.459534,107.459534,162339916
2023-01-11,107.454773,109.757645,105.691376,109.751808,109.751808,151126033
2023-01-12,110.870285,123.868195,108.159760,119.710464,119.710464,335419197
2023-01-13,119.711639,126.685692,118.216690,124.350800,124.350800,267055371
2023-01-14,124.348160,130.498062,122.839584,125.948715,125.948715,301481038
2023-01-15,125.944046,126.733429,121.976913,124.909134,124.909134,223512411
2023-01-16,124.905968,126.852585,120.820770,123.950554,123.950554,229264592
2023-01-17,123.960533,125.166267,122.333565,122.804466,122.804466,182486972
2023-01-18,122.807831,126.683273,117.692665,119.094177,119.094177,239576877
2023-01-19,119.081833,122.222092,118.957863,121.667961,121.667961,173405717
2023-01-20,121.661545,127.907608,120.560471,127.907608,127.907608,183173886
2023-01-21,127.927330,133.287674,126.764214,128.222672,128.222672,251243207
2023-01-22,128.220566,132.227341,127.642578,128.634430,128.634430,205987418
2023-01-23,128.627304,137.050247,128.559677,133.398071,133.398071,248410473
2023-01-24,133.371719,136.700409,127.379585,128.296249,128.296249,216925422
2023-01-25,128.316711,133.881500,126.007454,131.893646,131.893646,197388003
2023-01-26,131.864120,134.579086,130.281418,134.019211,134.019211,226363781
2023-01-27,134.014633,136.072998,132.423737,134.915115,134.915115,191933573
2023-01-28,134.923828,135.569809,131.820999,132.631836,132.631836,168595111
2023-01-29,132.630173,137.993179,132.169113,136.719681,136.719681,208860844
2023-01-30,136.716431,136.716431,128.471756,130.905991,130.905991,203674676
2023-01-31,130.909561,135.488571,130.832016,133.396729,133.396729,186997808
2023-02-01,133.371216,136.634094,130.312683,136.291779,136.291779,182482657
2023-02-02,136.283325,142.756729,136.104187,136.686279,136.686279,224622869
2023-02-03,136.644669,139.353546,136.644669,137.899902,137.899902,172264478
2023-02-04,137.885864,139.813980,136.664185,138.272247,138.272247,151670335
2023-02-05,138.273132,138.294403,133.275528,134.462921,134.462921,160929294
2023-02-06,134.454178,134.937332,131.001236,131.602692,131.602692,117258317
2023-02-07,131.597733,136.354126,131.497498,135.969208,135.969208,199061198
2023-02-08,135.957031,136.509628,130.417435,131.495438,131.495438,207253748
2023-02-09,131.513794,132.323090,124.373604,126.427086,126.427086,289805877
2023-02-10,126.433037,129.662048,124.553505,124.681725,124.681725,224126509
2023-02-11,124.692848,125.280334,123.621292,124.764580,124.764580,189062240
2023-02-12,124.767845,126.451347,122.463646,122.900429,122.900429,174302815
2023-02-13,122.890678,124.557983,120.566544,123.858047,123.858047,225101293
2023-02-14,123.865326,126.951843,123.615547,126.731865,126.731865,192113583
2023-02-15,126.718216,134.808823,125.297401,134.574158,134.574158,226653099
2023-02-16,134.565918,135.597366,127.943069,128.014252,128.014252,231794695
2023-02-17,128.028152,134.204346,127.866730,133.479324,133.479324,225368493
2023-02-18,133.470749,137.985107,133.447906,136.160278,136.160278,206167566
2023-02-19,136.165253,140.155914,135.052490,135.965652,135.965652,240426539
2023-02-20,136.017044,148.126129,134.553284,144.541428,144.541428,327748035
2023-02-21,144.637360,152.712784,143.771423,145.243057,145.243057,398335317
2023-02-22,145.226837,145.444733,137.594040,141.883011,141.883011,250108636
2023-02-23,141.886688,143.568634,138.136993,138.911087,138.911087,222393001
2023-02-24,138.900970,139.434235,131.143814,132.812469,132.812469,228991182
2023-02-25,132.826187,134.925980,130.359741,133.213333,133.213333,214694693
2023-02-26,133.220581,137.229721,132.506180,136.256454,136.256454,200257985
2023-02-27,136.257050,137.958496,133.922882,135.128510,135.128510,204642631
2023-02-28,135.138321,135.175583,131.122040,131.937500,131.937500,190165456
2023-03-01,131.942383,135.514557,131.849991,134.239853,134.239853,183285053
2023-03-02,134.232864,134.601730,130.391266,131.717331,131.717331,188615409
2023-03-03,131.736099,131.806686,122.925957,126.123589,126.123589,209408774
2023-03-04,126.109146,126.892685,122.963951,124.414520,124.414520,155554695
2023-03-05,124.400215,126.192307,123.682114,124.038612,124.038612,154233890
2023-03-06,124.041702,124.705177,122.553917,124.196815,124.196815,168642334
2023-03-07,124.189415,125.570747,120.778076,122.158440,122.158440,157880549
2023-03-08,122.158508,122.505112,116.056587,116.580353,116.580353,179237916
2023-03-09,116.593239,118.171669,107.983925,110.160599,110.160599,188052799
2023-03-10,110.162971,111.906250,105.848671,111.694725,111.694725,214896350
2023-03-11,111.689857,115.270554,109.077202,114.329666,114.329666,221368661
2023-03-12,114.302071,121.348198,113.074844,121.018173,121.018173,189202752
2023-03-13,121.010788,128.402954,120.097557,127.041954,127.041954,240270537
2023-03-14,127.029556,135.980835,126.323288,131.378799,131.378799,261083217
2023-03-15,131.399551,133.865906,122.706207,123.479591,123.479591,217563688
2023-03-16,123.522118,126.842659,122.980888,126.140762,126.140762,189331326
2023-03-17,126.143036,135.724152,125.454750,135.601822,135.601822,204223180
2023-03-18,135.599640,137.940094,131.167801,131.309540,131.309540,192852739
2023-03-19,131.291855,137.094955,131.291855,136.125992,136.125992,198906416
2023-03-20,136.109055,138.400772,130.375153,130.603912,130.603912,213053042
2023-03-21,130.614670,134.473694,126.687004,134.461746,134.461746,211002763
2023-03-22,134.456604,134.456604,124.207787,126.236031,126.236031,216060192
2023-03-23,126.233963,131.039551,125.123878,128.812714,128.812714,195367902
2023-03-24,128.809692,131.528625,122.707573,123.892990,123.892990,206632553
2023-03-25,123.905167,127.410721,123.647583,125.152679,125.152679,154714176
2023-03-26,125.146309,126.988976,123.929253,124.873459,124.873459,143248028
2023-03-27,124.881691,124.978058,117.633400,120.268066,120.268066,171497739
2023-03-28,120.276718,122.078148,119.354996,121.076538,121.076538,155374918
2023-03-29,121.057861,124.572807,120.774414,123.311188,123.311188,177348230
2023-03-30,123.300995,125.036095,119.404190,121.122108,121.122108,160162686
2023-03-31,121.130585,124.451241,120.625710,124.008789,124.008789,115946660
2023-04-01,123.996658,127.229752,123.765137,125.573044,125.573044,115075829
2023-04-02,126.273651,126.444534,121.718002,123.035988,123.035988,111112400
2023-04-03,123.032547,129.150681,120.542877,127.836304,127.836304,185604852
2023-04-04,127.823563,128.196365,126.110275,127.137245,127.137245,120449269
2023-04-05,127.139107,129.703751,125.859924,127.248291,127.248291,120721406
2023-04-06,127.267906,127.415604,125.367004,126.073662,126.073662,99703664
2023-04-07,126.052299,126.439667,123.523521,124.684074,124.684074,96333613
2023-04-08,124.661118,125.184937,123.186768,123.819977,123.819977,78481532
2023-04-09,123.832344,126.254585,123.636017,125.552505,125.552505,80526038
2023-04-10,125.544258,128.426620,124.358521,127.987541,127.987541,104181884
2023-04-11,127.993172,130.258606,127.658455,129.140457,129.140457,112965138
2023-04-12,129.144806,129.750076,126.036423,128.867493,128.867493,106621583
2023-04-13,128.846466,131.744980,128.265137,131.235657,131.235657,116155822
2023-04-14,131.234650,134.266891,129.314743,132.494904,132.494904,133266699
2023-04-15,132.498001,133.421295,131.060410,132.805786,132.805786,108023622
2023-04-16,132.796783,135.974106,131.739044,134.453751,134.453751,114434126
2023-04-17,134.459579,134.521805,130.904114,131.615753,131.615753,117754450
2023-04-18,131.622681,134.134308,130.827988,133.601685,133.601685,112024509
2023-04-19,133.587738,133.783829,123.942848,125.092918,125.092918,157215946
2023-04-20,125.082436,126.643372,121.831657,123.110573,123.110573,134532218
2023-04-21,123.112221,124.774094,118.715553,119.750771,119.750771,110461167
2023-04-22,119.776802,122.729523,119.319618,122.238899,122.238899,94924148
2023-04-23,122.226715,122.689095,118.713181,119.929192,119.929192,91823882
2023-04-24,119.932320,121.479050,118.946877,119.328468,119.328468,98481284
2023-04-25,119.324120,120.275017,116.955513,120.199104,120.199104,104909569
2023-04-26,120.196854,123.260063,113.563911,117.648354,117.648354,143569349
2023-04-27,117.639626,120.186913,116.814659,117.197548,117.197548,136186814
2023-04-28,117.196747,119.502563,116.334496,118.127953,118.127953,117268285
2023-04-29,118.134956,120.176651,117.844040,119.743813,119.743813,86265849
2023-04-30,119.750877,120.867813,118.130142,118.216576,118.216576,92003173
2023-05-01,118.201019,118.347008,115.568069,116.977280,116.977280,97056942
2023-05-02,116.976219,119.612694,116.576614,119.248871,119.248871,101423192
2023-05-03,119.242889,120.664032,116.283737,120.181786,120.181786,102663343
2023-05-04,120.190178,120.208900,116.806618,117.411659,117.411659,83667384
2023-05-05,117.412125,120.785362,117.380333,120.193558,120.193558,93400228
2023-05-06,120.186386,120.593750,116.113365,117.205505,117.205505,90952873
2023-05-07,117.193352,117.796272,116.389618,116.389618,116.389618,71934748
2023-05-08,116.374969,116.881470,109.028984,111.404755,111.404755,119230714
2023-05-09,111.397156,123.129478,110.505089,121.977844,121.977844,276567847
2023-05-10,121.982384,123.034035,113.631889,116.049652,116.049652,206713571
2023-05-11,116.039230,116.039230,111.415115,113.511269,113.511269,139247989
2023-05-12,113.507446,115.365868,113.034271,114.972115,114.972115,108355859
2023-05-13,114.976219,114.976219,112.792671,113.116135,113.116135,77921601
2023-05-14,113.109016,115.779152,113.083206,115.343849,115.343849,84333105
2023-05-15,115.342056,120.517838,114.790115,116.270714,116.270714,143879936
2023-05-16,116.281197,117.419807,114.430199,116.863693,116.863693,88554667
2023-05-17,116.856537,118.497520,115.566681,118.008224,118.008224,97673648
2023-05-18,118.011131,118.011131,113.230736,115.428497,115.428497,86139584
2023-05-19,115.421043,115.988182,114.834656,115.521477,115.521477,64504684
2023-05-20,115.520264,116.913345,114.725639,116.541748,116.541748,61950575
2023-05-21,116.541237,117.029640,114.118561,114.654770,114.654770,67675864
2023-05-22,114.655487,115.142197,113.291946,114.770248,114.770248,80933304
2023-05-23,114.776985,117.167206,114.749039,115.650681,115.650681,71203726
2023-05-24,115.652267,115.693253,111.444618,112.188705,112.188705,80839475
2023-05-25,112.180962,112.254044,110.385857,111.944519,111.944519,75859761
2023-05-26,111.940773,113.694496,111.674438,113.270088,113.270088,69641876
2023-05-27,113.268646,114.058952,112.582802,113.960716,113.960716,55854303
2023-05-28,113.956917,116.682388,113.843864,116.522636,116.522636,73381272
2023-05-29,116.534676,117.121918,114.822289,114.980911,114.980911,82696686
2023-05-30,114.986732,115.665077,114.133957,114.135597,114.135597,69575018
2023-05-31,114.128792,114.278900,112.249718,113.265724,113.265724,71106387
2023-06-01,113.264175,113.535164,111.898972,113.366081,113.366081,64956487
2023-06-02,113.362640,115.186272,113.050774,114.828041,114.828041,72689135
2023-06-03,114.833755,115.261093,114.405441,114.923843,114.923843,53934925
2023-06-04,114.922951,116.898727,114.314217,115.728775,115.728775,68360725
2023-06-05,115.730919,115.730919,107.725342,108.796463,108.796463,99469541
2023-06-06,108.796677,114.785545,107.834579,114.785545,114.785545,112721019
2023-06-07,114.787865,116.518555,110.320625,111.185287,111.185287,94236952
2023-06-08,111.179520,112.378967,110.574112,111.777512,111.777512,65358199
2023-06-09,111.779015,111.918037,109.859657,110.777344,110.777344,64126457
2023-06-10,110.779823,110.899643,95.775475,103.617538,103.617538,161603092
2023-06-11,103.618195,103.628357,101.959785,102.828316,102.828316,71123670
2023-06-12,102.822533,103.966293,101.338913,102.728386,102.728386,65344006
2023-06-13,102.731483,106.323845,102.321838,105.273369,105.273369,77407090
2023-06-14,105.273209,106.155380,100.990959,101.793007,101.793007,70788287
2023-06-15,101.795403,104.952904,101.776474,104.718010,104.718010,77778724
2023-06-16,104.719185,108.714111,103.088280,108.061974,108.061974,69319354
2023-06-17,108.065727,108.238358,106.275520,106.690987,106.690987,64072141
2023-06-18,106.685921,108.541924,106.036423,107.035583,107.035583,68252712
2023-06-19,107.044090,107.191460,105.044472,106.709694,106.709694,63266436
2023-06-20,106.710800,110.298569,105.383339,109.890549,109.890549,77606253
2023-06-21,109.892365,138.780762,109.880821,136.005615,136.005615,555415604
2023-06-22,135.987183,146.699432,130.278503,133.963623,133.963623,382972945
2023-06-23,133.960114,190.918350,133.731125,181.774460,181.774460,1124083040
2023-06-24,181.771805,215.225067,180.185333,213.725754,213.725754,1519570120
2023-06-25,213.628662,216.939957,187.702515,195.399994,195.399994,1050435537
2023-06-26,195.314514,228.253418,189.321426,223.481445,223.481445,1431075211
2023-06-27,223.496399,236.635239,217.849182,230.182251,230.182251,1194486314
2023-06-28,230.125229,235.043854,222.495758,225.384995,225.384995,1022829188
2023-06-29,225.363861,253.507233,224.677612,253.447220,253.447220,1081990101
2023-06-30,253.452682,326.121918,253.138702,305.006958,305.006958,3266168960
2023-07-01,305.005310,307.968628,283.684296,290.780273,290.780273,1228271488
2023-07-02,290.807648,304.462433,270.152374,298.814117,298.814117,1444350172
2023-07-03,298.804169,300.998413,281.604401,288.721832,288.721832,779631399
2023-07-04,289.144440,291.171631,272.107025,272.427582,272.427582,576532823
2023-07-05,272.491150,277.730011,250.226898,271.944702,271.944702,968548029
2023-07-06,271.886566,300.852692,268.823273,277.298737,277.298737,1458427854
2023-07-07,277.353668,287.876923,274.888855,278.421814,278.421814,737064205
2023-07-08,278.389099,282.113678,262.944153,271.918488,271.918488,470898805
2023-07-09,271.926331,277.911987,263.996216,265.548981,265.548981,400133279
2023-07-10,265.567841,286.044128,261.569153,274.585510,274.585510,756800670
2023-07-11,274.597046,276.858643,271.441223,274.030548,274.030548,334511106
2023-07-12,274.029999,289.492126,273.266113,282.501160,282.501160,644274214
2023-07-13,282.494263,287.499329,270.328278,274.305023,274.305023,872446208
2023-07-14,274.288757,277.325470,257.553101,264.395508,264.395508,579193830
2023-07-15,264.360291,264.360291,248.289383,253.332916,253.332916,365742268
2023-07-16,253.381882,260.343781,249.875229,249.921234,249.921234,379661094
2023-07-17,249.938354,254.012985,236.717514,242.369705,242.369705,353367690
2023-07-18,242.365723,247.239792,232.761612,244.376282,244.376282,409074431
2023-07-19,244.323212,250.969254,241.814621,244.369339,244.369339,303356781
2023-07-20,244.354279,247.335388,241.184250,244.063797,244.063797,310023091
2023-07-21,244.061157,247.980865,242.167038,246.220566,246.220566,193465961
2023-07-22,246.222076,247.590591,238.672516,239.245682,239.245682,162239993
2023-07-23,239.280502,254.085220,238.890823,249.657745,249.657745,294423444
2023-07-24,249.644943,252.704529,236.579987,238.615616,238.615616,270198822
2023-07-25,238.617767,238.617767,233.002533,237.520889,237.520889,201128778
2023-07-26,237.518936,243.796143,234.398270,241.863113,241.863113,241690654
2023-07-27,241.868164,249.280838,241.310760,244.659637,244.659637,223970540
2023-07-28,244.700272,245.081085,241.719803,241.777618,241.777618,133161572
2023-07-29,241.714554,242.224777,239.246674,242.058792,242.058792,134092120
2023-07-30,242.055832,254.766449,241.330795,252.835129,252.835129,399871336
2023-07-31,252.836945,258.302551,247.898163,248.185455,248.185455,343798443
2023-08-01,248.185959,248.429138,239.875443,244.766312,244.766312,255860410
2023-08-02,244.754608,245.917526,226.369781,228.947815,228.947815,310823027
2023-08-03,228.978790,231.135437,224.845001,225.410324,225.410324,225984833
2023-08-04,225.392334,229.179352,222.111755,227.184799,227.184799,218453673
2023-08-05,227.172760,228.038696,223.521927,226.711594,226.711594,155052135
2023-08-06,226.710449,227.894760,221.961899,222.563492,222.563492,136600537
2023-08-07,222.561142,242.285080,219.273178,237.739243,237.739243,716073059
2023-08-08,237.729095,248.294037,235.099731,239.698441,239.698441,452286436
2023-08-09,239.442856,239.442856,234.916611,238.326431,238.326431,578838605
2023-08-10,238.332947,239.743393,230.945709,231.997604,231.997604,267558366
2023-08-11,232.003479,232.649384,227.550568,228.989105,228.989105,182824624
2023-08-12,228.995483,230.568604,227.743576,228.576050,228.576050,111690005
2023-08-13,228.578461,230.767273,226.151672,228.348068,228.348068,130752324
2023-08-14,228.344147,230.729019,226.291275,230.129913,230.129913,146707563
2023-08-15,230.124924,236.582474,228.491180,228.547714,228.547714,311130308
2023-08-16,228.555847,230.663971,204.439468,207.950867,207.950867,310736141
2023-08-17,207.946442,210.677094,173.428650,184.453979,184.453979,397195864
2023-08-18,184.420227,189.013794,179.556396,187.284454,187.284454,270514217
2023-08-19,187.294144,191.255524,185.349731,186.967148,186.967148,186899193
2023-08-20,186.967377,190.461349,186.912125,188.917282,188.917282,147977614
2023-08-21,188.902740,193.612595,183.706451,186.077393,186.077393,181788058
2023-08-22,186.055038,187.074905,180.679962,184.738586,184.738586,150252025
2023-08-23,184.743225,195.923859,184.713638,193.661530,193.661530,173286459
2023-08-24,193.672134,194.517899,189.065720,194.461472,194.461472,137341529
2023-08-25,194.443619,194.443619,188.981140,192.052032,192.052032,139896933
2023-08-26,192.051590,192.051590,189.128677,190.151108,190.151108,89396996
2023-08-27,190.148621,200.031952,190.070786,198.010834,198.010834,133931468
2023-08-28,198.006149,198.006149,188.472107,190.412704,190.412704,154008890
2023-08-29,190.416275,227.034653,189.109756,224.176743,224.176743,473894980
2023-08-30,224.327423,225.122498,212.382874,215.936493,215.936493,281864292
2023-08-31,215.950638,222.158157,204.279327,207.487778,207.487778,358274720
2023-09-01,207.492371,210.392990,198.599426,199.633194,199.633194,208560401
2023-09-02,199.637100,201.044250,191.979843,195.105423,195.105423,162289264
2023-09-03,195.147171,197.590118,192.001083,196.304428,196.304428,136468819
2023-09-04,196.287888,198.637039,190.908524,193.568649,193.568649,157433175
2023-09-05,193.558105,194.382294,189.677719,192.022049,192.022049,129307973
2023-09-06,192.035004,194.938461,190.752396,193.055984,193.055984,119644090
2023-09-07,193.059891,194.137680,190.349213,193.343307,193.343307,120002022
2023-09-08,193.361908,196.595184,191.218430,193.106232,193.106232,155951873
2023-09-09,193.105591,195.447281,191.252975,193.108307,193.108307,93793587
2023-09-10,193.112442,193.112442,187.245743,190.580353,190.580353,132343527
2023-09-11,190.574371,191.255127,181.378937,183.909668,183.909668,165103031
2023-09-12,183.913727,208.526917,183.913727,198.824432,198.824432,342890549
2023-09-13,198.818222,203.044373,196.749481,199.874878,199.874878,240819278
2023-09-14,199.876175,209.807388,199.265854,207.906265,207.906265,243097950
2023-09-15,207.895630,219.927322,206.876831,217.236465,217.236465,322686773
2023-09-16,217.229950,222.791992,213.532928,215.167450,215.167450,192483371
2023-09-17,215.145920,215.145920,206.615952,209.763367,209.763367,157999942
2023-09-18,209.815399,224.279465,208.831985,217.423828,217.423828,269553563
2023-09-19,217.434723,221.963318,215.485199,219.086578,219.086578,191290308
2023-09-20,219.092133,220.764236,212.284393,215.496887,215.496887,219665668
2023-09-21,215.493134,215.514404,206.590012,208.668396,208.668396,170527081
2023-09-22,208.655869,209.805542,205.777573,207.825012,207.825012,132959007
2023-09-23,207.829346,209.319336,207.041946,208.161774,208.161774,94613506
2023-09-24,208.166382,209.813461,204.589050,204.770706,204.770706,104588724
2023-09-25,204.759842,213.200623,203.349121,210.320694,210.320694,143589850
2023-09-26,210.312775,215.138290,209.986389,214.232193,214.232193,169779812
2023-09-27,214.243896,234.943359,213.765884,228.836929,228.836929,402387282
2023-09-28,228.850250,244.461899,228.341415,239.187698,239.187698,423897095
2023-09-29,239.141983,240.055893,230.410858,235.297226,235.297226,239398024
2023-09-30,235.295258,237.895935,232.477371,234.351044,234.351044,153627677
2023-10-01,234.329056,244.581619,233.740143,242.191528,242.191528,206197082
2023-10-02,242.182205,255.121841,241.094025,246.634033,246.634033,446812722
2023-10-03,246.602219,250.717484,228.783752,230.075043,230.075043,302066948
2023-10-04,230.091797,233.778458,226.265701,233.378525,233.378525,180040550
2023-10-05,233.387558,234.440887,226.467499,231.290924,231.290924,160136435
2023-10-06,231.297333,233.484222,227.132233,230.995590,230.995590,130776610
2023-10-07,230.996155,236.026291,229.174515,230.317245,230.317245,119032840
2023-10-08,230.325287,232.919846,227.443787,228.085602,228.085602,106051163
2023-10-09,228.082703,228.970917,213.692764,218.439713,218.439713,183099157
2023-10-10,218.438843,219.819031,210.992020,212.499741,212.499741,148956797
2023-10-11,212.493118,215.552322,209.366440,214.027924,214.027924,150057573
2023-10-12,214.026199,216.667786,210.406189,213.983658,213.983658,119489032
2023-10-13,213.976791,218.618774,212.164413,217.254150,217.254150,135722427
2023-10-14,217.252396,218.110703,214.597412,214.634872,214.634872,74662095
2023-10-15,214.639786,216.362579,213.103149,215.158218,215.158218,83522313
2023-10-16,215.167542,242.767670,215.167542,231.426361,231.426361,397121135
2023-10-17,231.411591,231.744415,225.174332,226.794250,226.794250,175844414
2023-10-18,226.792847,231.186600,225.449570,227.148254,227.148254,174678715
2023-10-19,227.126007,233.327927,225.563278,227.467728,227.467728,147505814
2023-10-20,227.466904,247.563446,226.742020,240.602829,240.602829,293140536
2023-10-21,240.604416,245.594589,238.502472,243.603210,243.603210,169457976
2023-10-22,243.685944,253.179932,237.898697,243.489502,243.489502,231961899
2023-10-23,243.532516,262.532440,241.052109,260.610077,260.610077,373641365
2023-10-24,260.604919,267.494843,248.681122,251.654831,251.654831,371213677
2023-10-25,251.676483,259.361664,249.215378,254.087616,254.087616,215801794
2023-10-26,254.086731,256.174194,242.344681,247.459976,247.459976,203108208
2023-10-27,247.455658,247.455948,235.294296,239.436432,239.436432,164496329
2023-10-28,239.435074,247.533218,239.224533,244.949234,244.949234,169505406
2023-10-29,244.957230,249.175430,243.250244,246.328033,246.328033,135591529
2023-10-30,246.311584,250.213684,242.500153,246.092743,246.092743,155625496
2023-10-31,246.083817,248.438034,238.715363,244.864258,244.864258,187983060
2023-11-01,244.877289,247.091888,237.707031,245.070374,245.070374,186486135
2023-11-02,245.068146,248.631851,233.148712,235.522110,235.522110,227857558
2023-11-03,235.521652,240.461121,232.496887,237.716064,237.716064,174408959
2023-11-04,237.718170,240.330963,236.420792,240.330963,240.330963,95444150
2023-11-05,240.336823,242.971405,235.643341,238.234558,238.234558,152062842
2023-11-06,238.229462,244.545105,236.328659,242.871811,242.871811,140253235
2023-11-07,242.876343,250.728485,238.688553,244.025589,244.025589,247212999
2023-11-08,244.012573,246.956451,242.086227,245.689438,245.689438,138118349
2023-11-09,245.677826,256.875885,229.574158,239.763474,239.763474,386966813
2023-11-10,239.784500,242.401306,236.062683,239.927750,239.927750,214502445
2023-11-11,239.930191,241.233063,234.337524,236.488968,236.488968,163830006
2023-11-12,236.499680,239.247406,232.275955,236.506027,236.506027,129707085
2023-11-13,236.533829,239.755310,233.679062,234.710983,234.710983,205987752
2023-11-14,234.693405,238.742813,226.315582,231.656158,231.656158,180833069
